Date,AAPL,AMZN,GOOGL,MSFT
2016-11-10,25.145601272583008,37.11899948120117,39.01449966430664,53.45743942260742
2016-11-11,25.29490089416504,36.95050048828125,38.587501525878906,53.74885940551758
2016-11-14,24.660371780395508,35.95349884033203,37.6609992980957,52.92924499511719
2016-11-15,24.98696517944336,37.1619987487793,38.757999420166016,53.97443771362305
2016-11-16,25.658823013305664,37.324501037597656,38.999000549316406,54.689579010009766
2016-11-17,25.649492263793945,37.81999969482422,39.30799865722656,55.597251892089844
2016-11-18,25.67514991760254,38.007999420166016,38.798500061035156,55.33135986328125
2016-11-21,26.06473731994629,39.0,39.2400016784668,55.79895782470703
2016-11-22,26.081066131591797,39.26649856567383,39.25,56.03733825683594
2016-11-23,25.94809341430664,39.00600051879883,38.95000076293945,55.377197265625
2016-11-25,26.0787353515625,39.01850128173828,39.01150131225586,55.496395111083984
2016-11-28,26.02741050720215,38.3385009765625,39.28950119018555,55.56974411010742
2016-11-29,26.00174903869629,38.125999450683594,39.47200012207031,56.009830474853516
2016-11-30,25.782461166381836,37.528499603271484,38.79399871826172,55.24884796142578
2016-12-01,25.542186737060547,37.182498931884766,38.21649932861328,54.27700424194336
2016-12-02,25.637828826904297,37.016998291015625,38.222999572753906,54.32283020019531
2016-12-05,25.453533172607422,37.96799850463867,38.9109992980957,55.21217727661133
2016-12-06,25.649492263793945,38.236000061035156,38.808998107910156,54.964630126953125
2016-12-07,25.90143585205078,38.520999908447266,39.57350158691406,56.266544342041016
2016-12-08,26.155712127685547,38.36650085449219,39.75849914550781,55.93648147583008
2016-12-09,26.582624435424805,38.43299865722656,40.47249984741211,56.81663131713867
2016-12-12,26.43099021911621,38.00600051879883,40.39500045776367,57.0000114440918
2016-12-13,26.87189483642578,38.71699905395508,40.766998291015625,57.7426643371582
2016-12-14,26.87189483642578,38.441001892089844,40.894500732421875,57.467613220214844
2016-12-15,27.01885986328125,38.04999923706055,40.782501220703125,57.37592697143555
2016-12-16,27.053855895996094,37.88850021362305,40.492000579833984,57.11920166015625
2016-12-19,27.21015739440918,38.29999923706055,40.625,58.32944107055664
2016-12-20,27.282474517822266,38.56100082397461,40.7599983215332,58.256080627441406
2016-12-21,27.308137893676758,38.529998779296875,40.61000061035156,58.256080627441406
2016-12-22,27.128509521484375,38.31700134277344,40.48400115966797,58.2652587890625
2016-12-23,27.18216323852539,38.02949905395508,40.38999938964844,57.98104476928711
2016-12-27,27.35479164123535,38.56999969482422,40.496498107910156,58.0177001953125
2016-12-28,27.238147735595703,38.60649871826172,40.22850036621094,57.75181198120117
2016-12-29,27.231157302856445,38.25749969482422,40.14400100708008,57.66931915283203
2016-12-30,27.01885986328125,37.493499755859375,39.622501373291016,56.97251510620117
2017-01-03,27.095849990844727,37.68349838256836,40.4005012512207,57.37592697143555
2017-01-04,27.065526962280273,37.85900115966797,40.38850021362305,57.11920166015625
2017-01-05,27.20315933227539,39.022499084472656,40.6510009765625,57.11920166015625
2017-01-06,27.506427764892578,39.79949951171875,41.260501861572266,57.61429214477539
2017-01-09,27.75836753845215,39.84600067138672,41.35900115966797,57.43092346191406
2017-01-10,27.786367416381836,39.79499816894531,41.300498962402344,57.412601470947266
2017-01-11,27.9356689453125,39.95100021362305,41.49300003051758,57.93518829345703
